MODEL_TYPE,HAND_TYPE,LANDMARK_1,LANDMARK_2,LANDMARK1_ID,LANDMARK2_ID,EUCLIDEAN_DISTANCE
A4_CONTOURS,RIGHT,THUMB_MCP,MIDDLE_MCP,2,9,8.407
A4_CONTOURS,RIGHT,THUMB_MCP,MIDDLE_PIP,2,10,12.489
A4_CONTOURS,RIGHT,THUMB_MCP,MIDDLE_DIP,2,11,15.191
A4_CONTOURS,RIGHT,THUMB_MCP,MIDDLE_TIP,2,12,17.36
A4_CONTOURS,RIGHT,THUMB_MCP,RING_MCP,2,13,10.014
A4_CONTOURS,RIGHT,THUMB_MCP,RING_PIP,2,14,13.101
A4_CONTOURS,RIGHT,THUMB_MCP,RING_DIP,2,15,15.445
A4_CONTOURS,RIGHT,THUMB_MCP,RING_TIP,2,16,17.261
A4_CONTOURS,RIGHT,THUMB_MCP,PINKY_MCP,2,17,11.348
A4_CONTOURS,RIGHT,THUMB_MCP,PINKY_PIP,2,18,13.716
A4_CONTOURS,RIGHT,THUMB_MCP,PINKY_DIP,2,19,15.334
A4_CONTOURS,RIGHT,THUMB_MCP,PINKY_TIP,2,20,16.764
A4_CONTOURS,RIGHT,THUMB_IP,THUMB_TIP,3,4,2.758
A4_CONTOURS,RIGHT,THUMB_IP,INDEX_MCP,3,5,4.94
A4_CONTOURS,RIGHT,THUMB_IP,INDEX_PIP,3,6,7.226
A4_CONTOURS,RIGHT,THUMB_IP,INDEX_DIP,3,7,9.527
A4_CONTOURS,RIGHT,THUMB_IP,INDEX_TIP,3,8,11.573
A4_CONTOURS,RIGHT,THUMB_IP,MIDDLE_MCP,3,9,7.898
A4_CONTOURS,RIGHT,THUMB_IP,MIDDLE_PIP,3,10,10.411
A4_CONTOURS,RIGHT,THUMB_IP,MIDDLE_DIP,3,11,12.729
A4_CONTOURS,RIGHT,THUMB_IP,MIDDLE_TIP,3,12,14.726
A4_CONTOURS,RIGHT,THUMB_IP,RING_MCP,3,13,10.07
A4_CONTOURS,RIGHT,THUMB_IP,RING_PIP,3,14,11.778
A4_CONTOURS,RIGHT,THUMB_IP,RING_DIP,3,15,13.6
A4_CONTOURS,RIGHT,THUMB_IP,RING_TIP,3,16,15.151
A4_CONTOURS,RIGHT,THUMB_IP,PINKY_MCP,3,17,11.996
A4_CONTOURS,RIGHT,THUMB_IP,PINKY_PIP,3,18,13.403
A4_CONTOURS,RIGHT,THUMB_IP,PINKY_DIP,3,19,14.594
A4_CONTOURS,RIGHT,THUMB_IP,PINKY_TIP,3,20,15.761
A4_CONTOURS,RIGHT,THUMB_TIP,INDEX_MCP,4,5,6.03
A4_CONTOURS,RIGHT,THUMB_TIP,INDEX_PIP,4,6,6.211
A4_CONTOURS,RIGHT,THUMB_TIP,INDEX_DIP,4,7,7.916
A4_CONTOURS,RIGHT,THUMB_TIP,INDEX_TIP,4,8,9.72
A4_CONTOURS,RIGHT,THUMB_TIP,MIDDLE_MCP,4,9,8.932
A4_CONTOURS,RIGHT,THUMB_TIP,MIDDLE_PIP,4,10,9.944
A4_CONTOURS,RIGHT,THUMB_TIP,MIDDLE_DIP,4,11,11.754
A4_CONTOURS,RIGHT,THUMB_TIP,MIDDLE_TIP,4,12,13.505
A4_CONTOURS,RIGHT,THUMB_TIP,RING_MCP,4,13,11.263
A4_CONTOURS,RIGHT,THUMB_TIP,RING_PIP,4,14,11.876
A4_CONTOURS,RIGHT,THUMB_TIP,RING_DIP,4,15,13.162
A4_CONTOURS,RIGHT,THUMB_TIP,RING_TIP,4,16,14.417
A4_CONTOURS,RIGHT,THUMB_TIP,PINKY_MCP,4,17,13.429
A4_CONTOURS,RIGHT,THUMB_TIP,PINKY_PIP,4,18,14.162
A4_CONTOURS,RIGHT,THUMB_TIP,PINKY_DIP,4,19,14.999
A4_CONTOURS,RIGHT,THUMB_TIP,PINKY_TIP,4,20,15.925
A4_CONTOURS,RIGHT,INDEX_MCP,INDEX_PIP,5,6,4.804
A4_CONTOURS,RIGHT,INDEX_MCP,INDEX_DIP,5,7,7.564
A4_CONTOURS,RIGHT,INDEX_MCP,INDEX_TIP,5,8,9.776
A4_CONTOURS,RIGHT,INDEX_MCP,MIDDLE_MCP,5,9,2.986
A4_CONTOURS,RIGHT,INDEX_MCP,MIDDLE_PIP,5,10,6.386
A4_CONTOURS,RIGHT,INDEX_MCP,MIDDLE_DIP,5,11,9.19
A4_CONTOURS,RIGHT,INDEX_MCP,MIDDLE_TIP,5,12,11.421
A4_CONTOURS,RIGHT,INDEX_MCP,RING_MCP,5,13,5.262
A4_CONTOURS,RIGHT,INDEX_MCP,RING_PIP,5,14,7.083
A4_CONTOURS,RIGHT,INDEX_MCP,RING_DIP,5,15,9.313
A4_CONTOURS,RIGHT,INDEX_MCP,RING_TIP,5,16,11.135
A4_CONTOURS,RIGHT,INDEX_MCP,PINKY_MCP,5,17,7.399
A4_CONTOURS,RIGHT,INDEX_MCP,PINKY_PIP,5,18,8.465
A4_CONTOURS,RIGHT,INDEX_MCP,PINKY_DIP,5,19,9.696
A4_CONTOURS,RIGHT,INDEX_MCP,PINKY_TIP,5,20,10.947
A4_CONTOURS,RIGHT,INDEX_PIP,INDEX_DIP,6,7,2.763
A4_CONTOURS,RIGHT,INDEX_PIP,INDEX_TIP,6,8,4.981
A4_CONTOURS,RIGHT,INDEX_PIP,MIDDLE_MCP,6,9,5.846
A4_CONTOURS,RIGHT,INDEX_PIP,MIDDLE_PIP,6,10,3.897
A4_CONTOURS,RIGHT,INDEX_PIP,MIDDLE_DIP,6,11,5.581
A4_CONTOURS,RIGHT,INDEX_PIP,MIDDLE_TIP,6,12,7.502
A4_CONTOURS,RIGHT,INDEX_PIP,RING_MCP,6,13,7.87
A4_CONTOURS,RIGHT,INDEX_PIP,RING_PIP,6,14,6.324
A4_CONTOURS,RIGHT,INDEX_PIP,RING_DIP,6,15,7.036
A4_CONTOURS,RIGHT,INDEX_PIP,RING_TIP,6,16,8.206
A4_CONTOURS,RIGHT,INDEX_PIP,PINKY_MCP,6,17,10.214
A4_CONTOURS,RIGHT,INDEX_PIP,PINKY_PIP,6,18,9.447
A4_CONTOURS,RIGHT,INDEX_PIP,PINKY_DIP,6,19,9.65
A4_CONTOURS,RIGHT,INDEX_PIP,PINKY_TIP,6,20,10.228
A4_CONTOURS,RIGHT,INDEX_DIP,INDEX_TIP,7,8,2.22
A4_CONTOURS,RIGHT,INDEX_DIP,MIDDLE_MCP,7,9,8.278
A4_CONTOURS,RIGHT,INDEX_DIP,MIDDLE_PIP,7,10,4.478
A4_CONTOURS,RIGHT,INDEX_DIP,MIDDLE_DIP,7,11,4.456
A4_CONTOURS,RIGHT,INDEX_DIP,MIDDLE_TIP,7,12,5.725
A4_CONTOURS,RIGHT,INDEX_DIP,RING_MCP,7,13,10.036
A4_CONTOURS,RIGHT,INDEX_DIP,RING_PIP,7,14,7.275
A4_CONTOURS,RIGHT,INDEX_DIP,RING_DIP,7,15,6.83
A4_CONTOURS,RIGHT,INDEX_DIP,RING_TIP,7,16,7.29
A4_CONTOURS,RIGHT,INDEX_DIP,PINKY_MCP,7,17,12.301
A4_CONTOURS,RIGHT,INDEX_DIP,PINKY_PIP,7,18,10.832
A4_CONTOURS,RIGHT,INDEX_DIP,PINKY_DIP,7,19,10.501
A4_CONTOURS,RIGHT,INDEX_DIP,PINKY_TIP,7,20,10.641
A4_CONTOURS,RIGHT,INDEX_TIP,MIDDLE_MCP,8,9,10.309
A4_CONTOURS,RIGHT,INDEX_TIP,MIDDLE_PIP,8,10,5.829
A4_CONTOURS,RIGHT,INDEX_TIP,MIDDLE_DIP,8,11,4.548
A4_CONTOURS,RIGHT,INDEX_TIP,MIDDLE_TIP,8,12,4.864
A4_CONTOURS,RIGHT,INDEX_TIP,RING_MCP,8,13,11.892
A4_CONTOURS,RIGHT,INDEX_TIP,RING_PIP,8,14,8.526
A4_CONTOURS,RIGHT,INDEX_TIP,RING_DIP,8,15,7.322
A4_CONTOURS,RIGHT,INDEX_TIP,RING_TIP,8,16,7.134
A4_CONTOURS,RIGHT,INDEX_TIP,PINKY_MCP,8,17,14.075
A4_CONTOURS,RIGHT,INDEX_TIP,PINKY_PIP,8,18,12.19
A4_CONTOURS,RIGHT,INDEX_TIP,PINKY_DIP,8,19,11.513
A4_CONTOURS,RIGHT,INDEX_TIP,PINKY_TIP,8,20,11.336
A4_CONTOURS,RIGHT,MIDDLE_MCP,MIDDLE_PIP,9,10,5.369
A4_CONTOURS,RIGHT,MIDDLE_MCP,MIDDLE_DIP,9,11,8.337
A4_CONTOURS,RIGHT,MIDDLE_MCP,MIDDLE_TIP,9,12,10.603
A4_CONTOURS,RIGHT,MIDDLE_MCP,RING_MCP,9,13,2.349
A4_CONTOURS,RIGHT,MIDDLE_MCP,RING_PIP,9,14,4.883
A4_CONTOURS,RIGHT,MIDDLE_MCP,RING_DIP,9,15,7.584
A4_CONTOURS,RIGHT,MIDDLE_MCP,RING_TIP,9,16,9.615
A4_CONTOURS,RIGHT,MIDDLE_MCP,PINKY_MCP,9,17,4.639
A4_CONTOURS,RIGHT,MIDDLE_MCP,PINKY_PIP,9,18,5.525
A4_CONTOURS,RIGHT,MIDDLE_MCP,PINKY_DIP,9,19,6.947
A4_CONTOURS,RIGHT,MIDDLE_MCP,PINKY_TIP,9,20,8.358
A4_CONTOURS,RIGHT,MIDDLE_PIP,MIDDLE_DIP,10,11,2.973
A4_CONTOURS,RIGHT,MIDDLE_PIP,MIDDLE_TIP,10,12,5.247
A4_CONTOURS,RIGHT,MIDDLE_PIP,RING_MCP,10,13,6.35
A4_CONTOURS,RIGHT,MIDDLE_PIP,RING_PIP,10,14,2.798
A4_CONTOURS,RIGHT,MIDDLE_PIP,RING_DIP,10,15,3.228
A4_CONTOURS,RIGHT,MIDDLE_PIP,RING_TIP,10,16,4.792
A4_CONTOURS,RIGHT,MIDDLE_PIP,PINKY_MCP,10,17,8.371
A4_CONTOURS,RIGHT,MIDDLE_PIP,PINKY_PIP,10,18,6.401
A4_CONTOURS,RIGHT,MIDDLE_PIP,PINKY_DIP,10,19,6.053
A4_CONTOURS,RIGHT,MIDDLE_PIP,PINKY_TIP,10,20,6.398
A4_CONTOURS,RIGHT,MIDDLE_DIP,MIDDLE_TIP,11,12,2.276
A4_CONTOURS,RIGHT,MIDDLE_DIP,RING_MCP,11,13,9.126
A4_CONTOURS,RIGHT,MIDDLE_DIP,RING_PIP,11,14,4.755
A4_CONTOURS,RIGHT,MIDDLE_DIP,RING_DIP,11,15,2.818
A4_CONTOURS,RIGHT,MIDDLE_DIP,RING_TIP,11,16,2.835
A4_CONTOURS,RIGHT,MIDDLE_DIP,PINKY_MCP,11,17,10.942
A4_CONTOURS,RIGHT,MIDDLE_DIP,PINKY_PIP,11,18,8.315
A4_CONTOURS,RIGHT,MIDDLE_DIP,PINKY_DIP,11,19,7.237
A4_CONTOURS,RIGHT,MIDDLE_DIP,PINKY_TIP,11,20,6.846
A4_CONTOURS,RIGHT,MIDDLE_TIP,RING_MCP,12,13,11.284
A4_CONTOURS,RIGHT,MIDDLE_TIP,RING_PIP,12,14,6.719
A4_CONTOURS,RIGHT,MIDDLE_TIP,RING_DIP,12,15,4.158
A4_CONTOURS,RIGHT,MIDDLE_TIP,RING_TIP,12,16,2.803
A4_CONTOURS,RIGHT,MIDDLE_TIP,PINKY_MCP,12,17,12.975
A4_CONTOURS,RIGHT,MIDDLE_TIP,PINKY_PIP,12,18,10.057
A4_CONTOURS,RIGHT,MIDDLE_TIP,PINKY_DIP,12,19,8.646
A4_CONTOURS,RIGHT,MIDDLE_TIP,PINKY_TIP,12,20,7.851
A4_CONTOURS,RIGHT,RING_MCP,RING_PIP,13,14,4.74
A4_CONTOURS,RIGHT,RING_MCP,RING_DIP,13,15,7.642
A4_CONTOURS,RIGHT,RING_MCP,RING_TIP,13,16,9.736
A4_CONTOURS,RIGHT,RING_MCP,PINKY_MCP,13,17,2.356
A4_CONTOURS,RIGHT,RING_MCP,PINKY_PIP,13,18,3.739
A4_CONTOURS,RIGHT,RING_MCP,PINKY_DIP,13,19,5.598
A4_CONTOURS,RIGHT,RING_MCP,PINKY_TIP,13,20,7.222
A4_CONTOURS,RIGHT,RING_PIP,RING_DIP,14,15,2.903
A4_CONTOURS,RIGHT,RING_PIP,RING_TIP,14,16,4.997
A4_CONTOURS,RIGHT,RING_PIP,PINKY_MCP,14,17,6.256
A4_CONTOURS,RIGHT,RING_PIP,PINKY_PIP,14,18,3.672
A4_CONTOURS,RIGHT,RING_PIP,PINKY_DIP,14,19,3.332
A4_CONTOURS,RIGHT,RING_PIP,PINKY_TIP,14,20,4.05
A4_CONTOURS,RIGHT,RING_DIP,RING_TIP,15,16,2.094
A4_CONTOURS,RIGHT,RING_DIP,PINKY_MCP,15,17,9.036
A4_CONTOURS,RIGHT,RING_DIP,PINKY_PIP,15,18,5.918
A4_CONTOURS,RIGHT,RING_DIP,PINKY_DIP,15,19,4.527
A4_CONTOURS,RIGHT,RING_DIP,PINKY_TIP,15,20,4.029
A4_CONTOURS,RIGHT,RING_TIP,PINKY_MCP,16,17,11.072
A4_CONTOURS,RIGHT,RING_TIP,PINKY_PIP,16,18,7.796
A4_CONTOURS,RIGHT,RING_TIP,PINKY_DIP,16,19,6.121
A4_CONTOURS,RIGHT,RING_TIP,PINKY_TIP,16,20,5.125
A4_CONTOURS,RIGHT,PINKY_MCP,PINKY_PIP,17,18,3.685
A4_CONTOURS,RIGHT,PINKY_MCP,PINKY_DIP,17,19,5.821
A4_CONTOURS,RIGHT,PINKY_MCP,PINKY_TIP,17,20,7.524
A4_CONTOURS,RIGHT,PINKY_PIP,PINKY_DIP,18,19,2.136
A4_CONTOURS,RIGHT,PINKY_PIP,PINKY_TIP,18,20,3.84
A4_CONTOURS,RIGHT,PINKY_DIP,PINKY_TIP,19,20,1.706
